LOCFileNumber,order_office,OrderDate,CustomerName,snapshot_date,wo_count,has_wo_flag
LOC-2-2603-000898,FKSCLG,2026-03-18,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000899,FKSCLG,2026-03-18,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000900,FKSCLG,2026-03-17,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000901,FKSCLG,2026-03-18,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000902,FKSCLG,2026-03-18,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000903,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000904,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000905,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000906,FKSCLG,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000907,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000908,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000909,FKSCLG,2026-03-11,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000911,FKSCLG,2026-03-18,PT Fokus Ritel Indoprima,2026-03-30,0,0
LOC-2-2603-000916,FKSCLG,2026-03-18,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000917,FKSCLG,2026-03-18,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000919,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000920,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000921,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000922,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000923,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000924,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000925,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000926,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000927,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000928,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000929,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000930,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000931,FKSCLG,2026-03-23,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000932,FKSCLG,2026-03-23,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000933,FKSCLG,2026-03-24,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000934,FKSCLG,2026-03-24,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000935,FKSCLG,2026-03-24,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000936,FKSCLG,2026-03-24,PT DUTA SENTOSA YASA (MR DIY),2026-03-30,1,1
LOC-2-2603-000937,FKSCLG,2026-03-23,PT Sewu Segar Nusantara (Sunpride),2026-03-30,1,1
LOC-2-2603-000938,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-2-2603-000939,FKSCLG,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
